ipo_date,ticker,company_name,offer_price,Current,first_day_return_pct,scrape_year,underpricing,first_day_close,sector,industry,exchange,risk_factors_path,mda_path,full_text_path
2019-11-01,SFTW,Osprey Technology Acquisition Corp.,10.0,$11.41,14.1,2019,0.141,11.41,Industrials,Specialty Business Services,NYSE,,,
2019-10-31,OYST,"Oyster Point Pharma, Inc.",16.0,$11.17,-30.19,2019,-0.3019,11.1696,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,,,
2019-10-31,RAPT,"Rapt Therapeutics, Inc.",12.0,$58.02,383.42,2019,3.8342,58.0104,Healthcare,Biotechnology,NASDAQ,,,
2019-10-25,CABA,"Cabaletta Bio, Inc.",11.0,$3.05,-73.18,2019,-0.7318000000000001,2.950199999999999,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/CABA_2019-10-25_risk_factors.txt,data/raw/s1_filings/CABA_2019-10-25_mda.txt,data/raw/s1_filings/CABA_2019-10-25.txt
2019-10-25,DAO,"Youdao, Inc.",17.0,$11.09,-35.59,2019,-0.3559,10.949699999999998,Consumer Staples,Education & Training Services,NYSE,data/raw/s1_filings/DAO_2019-10-25_risk_factors.txt,data/raw/s1_filings/DAO_2019-10-25_mda.txt,data/raw/s1_filings/DAO_2019-10-25.txt
2019-10-25,PAIYY,Aesthetic Medical International Holdings Group Ltd.,,$0.20,,2019,,,Healthcare,Medical Care Facilities,OTCMKTS,data/raw/s1_filings/PAIYY_2019-10-25_risk_factors.txt,data/raw/s1_filings/PAIYY_2019-10-25_mda.txt,data/raw/s1_filings/PAIYY_2019-10-25.txt
2019-10-25,PAVS,Paranovus Entertainment Technology Ltd.,5.5,$1.44,-73.46,2019,-0.7345999999999999,1.4597000000000004,Consumer Staples,Packaged Foods,NASDAQ,data/raw/s1_filings/PAVS_2019-10-25_risk_factors.txt,data/raw/s1_filings/PAVS_2019-10-25_mda.txt,data/raw/s1_filings/PAVS_2019-10-25.txt
2019-10-25,PGNY,"Progyny, Inc.",13.0,$18.50,39.77,2019,0.3977,18.1701,Healthcare,Healthcare Plans,NASDAQ,data/raw/s1_filings/PGNY_2019-10-25_risk_factors.txt,data/raw/s1_filings/PGNY_2019-10-25_mda.txt,data/raw/s1_filings/PGNY_2019-10-25.txt
2019-10-25,PHAT,"Phathom Pharmaceuticals, Inc.",19.0,$11.82,-38.42,2019,-0.3842,11.7002,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/PHAT_2019-10-25_risk_factors.txt,data/raw/s1_filings/PHAT_2019-10-25_mda.txt,data/raw/s1_filings/PHAT_2019-10-25.txt
2019-10-25,TFFP,TFF Group,5.0,$0.07,-98.7,2019,-0.987,0.065,Healthcare,Biotechnology,NASDAQ,,,
2019-10-24,BWIN,"The Baldwin Insurance Group, Inc.",,$24.90,,2019,,,Financials,Insurance Brokers,NASDAQ,data/raw/s1_filings/BWIN_2019-10-24_risk_factors.txt,data/raw/s1_filings/BWIN_2019-10-24_mda.txt,data/raw/s1_filings/BWIN_2019-10-24.txt
2019-10-18,GLEO,Galileo Acquisition Corp.,10.0,$8.54,-14.6,2019,-0.146,8.54,Industrials,Specialty Industrial Machinery,OTCMKTS,,,
2019-10-18,LATN,Union Acquisition Corp. II,10.0,$9.86,-1.4,2019,-0.0139999999999999,9.86,Healthcare,Drug Manufacturers - Specialty & Generic,OTCMKTS,,,
2019-10-17,BRBR,"BellRing Brands, Inc.",14.0,$16.91,15.71,2019,0.1571,16.1994,Consumer Staples,Packaged Foods,NYSE,data/raw/s1_filings/BRBR_2019-10-17_risk_factors.txt,data/raw/s1_filings/BRBR_2019-10-17_mda.txt,data/raw/s1_filings/BRBR_2019-10-17.txt
2019-10-17,IPHA,Innate Pharma S.A.,5.5,$1.38,-74.36,2019,-0.7436,1.4101999999999997,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/IPHA_2019-10-17_risk_factors.txt,data/raw/s1_filings/IPHA_2019-10-17_mda.txt,data/raw/s1_filings/IPHA_2019-10-17.txt
2019-10-11,HBT,"HBT Financial, Inc.",16.0,$28.09,76.0,2019,0.76,28.16,Financials,Banks - Regional,NASDAQ,data/raw/s1_filings/HBT_2019-10-11_risk_factors.txt,data/raw/s1_filings/HBT_2019-10-11_mda.txt,data/raw/s1_filings/HBT_2019-10-11.txt
2019-10-11,VIR,"Vir Biotechnology, Inc.",20.0,$10.59,-48.15,2019,-0.4815,10.37,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/VIR_2019-10-11_risk_factors.txt,data/raw/s1_filings/VIR_2019-10-11_mda.txt,data/raw/s1_filings/VIR_2019-10-11.txt
2019-10-10,BNTX,BioNTech SE,15.0,$103.00,603.07,2019,6.0307,105.4605,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/BNTX_2019-10-10_risk_factors.txt,data/raw/s1_filings/BNTX_2019-10-10_mda.txt,data/raw/s1_filings/BNTX_2019-10-10.txt
2019-10-03,APRE,"Aprea Therapeutics, Inc.",15.0,$0.92,-93.8,2019,-0.938,0.9300000000000008,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/APRE_2019-10-03_risk_factors.txt,data/raw/s1_filings/APRE_2019-10-03_mda.txt,data/raw/s1_filings/APRE_2019-10-03.txt
2019-10-03,KRRO,"Korro Bio, Inc.",14.0,$13.27,-7.93,2019,-0.0793,12.8898,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/KRRO_2019-10-03_risk_factors.txt,data/raw/s1_filings/KRRO_2019-10-03_mda.txt,data/raw/s1_filings/KRRO_2019-10-03.txt
2019-10-03,MCBS,"MetroCity Bankshares, Inc.",13.5,$32.43,133.33,2019,1.3333000000000002,31.499550000000006,Financials,Banks - Regional,NASDAQ,data/raw/s1_filings/MCBS_2019-10-03_risk_factors.txt,data/raw/s1_filings/MCBS_2019-10-03_mda.txt,data/raw/s1_filings/MCBS_2019-10-03.txt
2019-10-03,VIE,Viela Bio,19.0,$53.01,179.0,2019,1.79,53.01,Healthcare,Drug Manufacturers - General,NASDAQ,,,
2019-09-26,OPRT,Oportun Financial Corporation,15.0,$5.85,-61.43,2019,-0.6143,5.785500000000001,Financials,Credit Services,NASDAQ,data/raw/s1_filings/OPRT_2019-09-26_risk_factors.txt,data/raw/s1_filings/OPRT_2019-09-26_mda.txt,data/raw/s1_filings/OPRT_2019-09-26.txt
2019-09-26,PTON,"Peloton Interactive, Inc.",29.0,$5.32,-82.14,2019,-0.8214,5.179399999999999,Consumer Discretionary,Leisure,NASDAQ,data/raw/s1_filings/PTON_2019-09-26_risk_factors.txt,data/raw/s1_filings/PTON_2019-09-26_mda.txt,data/raw/s1_filings/PTON_2019-09-26.txt
2019-09-19,DDOG,"Datadog, Inc.",27.0,$130.50,379.56,2019,3.7956,129.4812,Technology,Software - Application,NASDAQ,,,
2019-09-19,PING,Ping Identity Holding Corp.,15.0,$28.50,90.0,2019,0.9,28.5,,,,,,
2019-09-19,XGN,Exagen Inc.,14.0,$2.75,-80.71,2019,-0.8070999999999999,2.700600000000001,Healthcare,Diagnostics & Research,NASDAQ,data/raw/s1_filings/XGN_2019-09-19_risk_factors.txt,data/raw/s1_filings/XGN_2019-09-19_mda.txt,data/raw/s1_filings/XGN_2019-09-19.txt
2019-09-18,IGMS,"IGM Biosciences, Inc.",16.0,$1.27,-92.06,2019,-0.9206,1.2704000000000004,Healthcare,Biotechnology,NASDAQ,,,
2019-09-18,NVST,Envista Holdings Corporation,22.0,$26.93,22.73,2019,0.2273,27.0006,Healthcare,Medical Instruments & Supplies,NYSE,data/raw/s1_filings/NVST_2019-09-18_risk_factors.txt,data/raw/s1_filings/NVST_2019-09-18_mda.txt,data/raw/s1_filings/NVST_2019-09-18.txt
2019-09-17,APXT,Apex Technology Acquisition Corp.,10.0,$12.11,21.1,2019,0.211,12.11,Financials,Shell Companies,NASDAQ,,,
2019-09-13,ALRS,Alerus Financial Corporation,21.0,$25.76,21.29,2019,0.2128999999999999,25.4709,Financials,Banks - Regional,NASDAQ,data/raw/s1_filings/ALRS_2019-09-13_risk_factors.txt,data/raw/s1_filings/ALRS_2019-09-13_mda.txt,data/raw/s1_filings/ALRS_2019-09-13.txt
2019-09-13,EXPC,Experience Investment Corp.,10.0,$8.70,-13.0,2019,-0.13,8.7,Healthcare,Medical Care Facilities,NASDAQ,,,
2019-09-13,NET,"Cloudflare, Inc.",15.0,$208.11,1280.47,2019,12.8047,207.0705,Technology,Software - Infrastructure,NYSE,,,
2019-09-13,STSA,"Satsuma Pharmaceuticals, Inc.",15.0,$1.10,-92.67,2019,-0.9267,1.0995000000000004,,,,,,
2019-09-13,SWTX,"Springworks Therapeutics, Inc.",18.0,$46.99,161.06,2019,1.6106,46.99079999999999,Healthcare,Biotechnology,NASDAQ,,,
2019-09-12,SDCCQ,"SmileDirectClub, Inc.",,-,,2019,,,Healthcare,Medical Instruments & Supplies,OTCMKTS,,,
2019-09-12,TXG,"10x Genomics, Inc.",39.0,$23.25,-43.39,2019,-0.4339,22.077900000000003,Healthcare,Health Information Services,NASDAQ,data/raw/s1_filings/TXG_2019-09-12_risk_factors.txt,data/raw/s1_filings/TXG_2019-09-12_mda.txt,data/raw/s1_filings/TXG_2019-09-12.txt
2019-09-11,SONG,Akazoo S.A.,,-,,2019,,,,,,,,
2019-09-09,NPA,New Providence Acquisition Corp.,10.0,$11.60,16.0,2019,0.16,11.6,Technology,Communication Equipment,NASDAQ,,,
2019-08-15,CFB,"CrossFirst Bankshares, Inc.",14.5,$15.99,10.28,2019,0.1027999999999999,15.9906,Financials,Banks - Regional,NASDAQ,,,
2019-08-15,JFU,9F Inc.,9.5,$2.94,-69.61,2019,-0.6960999999999999,2.8870500000000003,Technology,Information Technology Services,NASDAQ,data/raw/s1_filings/JFU_2019-08-15_risk_factors.txt,data/raw/s1_filings/JFU_2019-08-15_mda.txt,data/raw/s1_filings/JFU_2019-08-15.txt
2019-08-14,BTOG,Bit Origin Ltd,5.0,$2.05,-59.8,2019,-0.598,2.01,Financials,Financial Data & Stock Exchanges,NASDAQ,data/raw/s1_filings/BTOG_2019-08-14_risk_factors.txt,data/raw/s1_filings/BTOG_2019-08-14_mda.txt,data/raw/s1_filings/BTOG_2019-08-14.txt
2019-08-09,THBR,Thunder Bridge Acquisition II Ltd.,10.0,$10.87,8.7,2019,0.087,10.87,Technology,Semiconductors,NASDAQ,,,
2019-08-08,INMD,InMode Ltd.,14.0,$14.47,2.86,2019,0.0286,14.4004,Healthcare,Medical Devices,NASDAQ,data/raw/s1_filings/INMD_2019-08-08_risk_factors.txt,data/raw/s1_filings/INMD_2019-08-08_mda.txt,data/raw/s1_filings/INMD_2019-08-08.txt
2019-08-08,SSPK,Silver Spike Acquisition Corp.,10.0,$18.84,88.4,2019,0.884,18.84,Technology,Software - Application,NASDAQ,,,
2019-08-05,AMTD,AMTD IDEA Group,8.38,$1.00,-87.86,2019,-0.8786,1.0173319999999997,Financials,Asset Management,NYSE,data/raw/s1_filings/AMTD_2019-08-05_risk_factors.txt,data/raw/s1_filings/AMTD_2019-08-05_mda.txt,data/raw/s1_filings/AMTD_2019-08-05.txt
2019-08-02,ORSN,Orisun Acquisition,10.0,$8.17,-18.3,2019,-0.183,8.17,,,,,,
2019-08-01,DT,"Dynatrace, Inc.",16.0,$35.67,120.88,2019,1.2088,35.3408,Technology,Software - Application,NYSE,data/raw/s1_filings/DT_2019-08-01_risk_factors.txt,data/raw/s1_filings/DT_2019-08-01_mda.txt,data/raw/s1_filings/DT_2019-08-01.txt
2019-08-01,KRUS,"Kura Sushi USA, Inc.",14.0,$56.10,304.43,2019,3.0443,56.6202,Consumer Discretionary,Restaurants,NASDAQ,data/raw/s1_filings/KRUS_2019-08-01_risk_factors.txt,data/raw/s1_filings/KRUS_2019-08-01_mda.txt,data/raw/s1_filings/KRUS_2019-08-01.txt
2019-08-01,SNDL,SNDL Inc.,13.0,$1.52,-88.39,2019,-0.8839,1.5092999999999996,Consumer Staples,Beverages - Wineries & Distilleries,NASDAQ,data/raw/s1_filings/SNDL_2019-08-01_risk_factors.txt,data/raw/s1_filings/SNDL_2019-08-01_mda.txt,data/raw/s1_filings/SNDL_2019-08-01.txt
2019-07-31,BORR,Borr Drilling Limited,9.3,$5.90,-38.82,2019,-0.3882,5.6897400000000005,Energy,Oil & Gas Drilling,NYSE,data/raw/s1_filings/BORR_2019-07-31_risk_factors.txt,data/raw/s1_filings/BORR_2019-07-31_mda.txt,data/raw/s1_filings/BORR_2019-07-31.txt
2019-07-31,NFIN,Netfin Acquisition,10.0,$11.40,14.0,2019,0.14,11.400000000000002,,,,,,
2019-07-26,BHAT,Blue Hat Interactive Entertainment Technology,4.0,$0.34,-83.13,2019,-0.8312999999999999,0.6748000000000003,,,OTCMKTS,,,
2019-07-26,CCX,Churchill Capital Corp II,10.0,$10.75,7.5,2019,0.075,10.75,Consumer Staples,Education & Training Services,NYSE,,,
2019-07-26,SBE,Switchback Energy Acquisition Corporation,10.0,$30.83,208.3,2019,2.083,30.83,,,,,,
2019-07-26,VIST,"Vista Energy, S.A.B. de C.V.",9.0,$71.76,687.67,2019,6.8767,70.8903,Energy,Oil & Gas Exploration & Production,NYSE,data/raw/s1_filings/VIST_2019-07-26_risk_factors.txt,data/raw/s1_filings/VIST_2019-07-26_mda.txt,data/raw/s1_filings/VIST_2019-07-26.txt
2019-07-26,WSG,Wanda Sports Group Co. Ltd.,8.0,$2.50,-68.81,2019,-0.6881,2.4952,,,,,,
2019-07-25,CSTL,"Castle Biosciences, Inc.",16.0,$25.36,52.88,2019,0.5288,24.4608,Healthcare,Diagnostics & Research,NASDAQ,data/raw/s1_filings/CSTL_2019-07-25_risk_factors.txt,data/raw/s1_filings/CSTL_2019-07-25_mda.txt,data/raw/s1_filings/CSTL_2019-07-25.txt
2019-07-25,FLLC,"Fellazo, Inc.",10.0,$10.00,,2019,,,,,,,,
2019-07-25,HCAT,"Health Catalyst, Inc.",26.0,$1.45,-94.69,2019,-0.9469,1.380600000000001,Healthcare,Health Information Services,NASDAQ,data/raw/s1_filings/HCAT_2019-07-25_risk_factors.txt,data/raw/s1_filings/HCAT_2019-07-25_mda.txt,data/raw/s1_filings/HCAT_2019-07-25.txt
2019-07-25,LVGO,Livongo Health,28.0,$139.77,399.18,2019,3.9918,139.7704,Healthcare,Health Information Services,NYSE,,,
2019-07-25,NOVA,"Sunnova Energy International, Inc.",12.0,$0.22,-98.69,2019,-0.9869,0.1572,,,,,,
2019-07-25,PROS,"ProSight Global, Inc.",14.0,$12.85,-8.21,2019,-0.0821,12.8506,,,,,,
2019-07-24,EIC,Eagle Point Income Company Inc.,19.0,$9.97,-47.53,2019,-0.4753,9.9693,Financials,Asset Management,NYSE,,,
2019-07-19,AFYA,Afya Limited,19.0,$14.14,-26.47,2019,-0.2647,13.9707,Consumer Staples,Education & Training Services,NASDAQ,data/raw/s1_filings/AFYA_2019-07-19_risk_factors.txt,data/raw/s1_filings/AFYA_2019-07-19_mda.txt,data/raw/s1_filings/AFYA_2019-07-19.txt
2019-07-19,IFS,Intercorp Financial Services Inc.,46.0,$45.06,-1.96,2019,-0.0196,45.098400000000005,Financials,Banks - Regional,NYSE,data/raw/s1_filings/IFS_2019-07-19_risk_factors.txt,data/raw/s1_filings/IFS_2019-07-19_mda.txt,data/raw/s1_filings/IFS_2019-07-19.txt
2019-07-19,MDLA,"Medallia, Inc.",21.0,$33.99,61.86,2019,0.6186,33.9906,,,,,,
2019-07-18,AMK,"Amkor Technology, Inc.",22.0,$35.24,60.18,2019,0.6018,35.2396,Financials,Asset Management,NYSE,,,
2019-07-18,CPAA,Conyers Park II Acquisition Corp.,10.0,$8.86,-11.4,2019,-0.114,8.86,,,,,,
2019-07-18,FULC,"Fulcrum Therapeutics, Inc.",16.0,$7.76,-51.63,2019,-0.5163,7.7392,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/FULC_2019-07-18_risk_factors.txt,data/raw/s1_filings/FULC_2019-07-18_mda.txt,data/raw/s1_filings/FULC_2019-07-18.txt
2019-07-18,IHRT,"iHeartMedia, Inc.",17.0,$5.91,-68.12,2019,-0.6812,5.419599999999999,Communication Services,Broadcasting,NASDAQ,data/raw/s1_filings/IHRT_2019-07-18_risk_factors.txt,data/raw/s1_filings/IHRT_2019-07-18_mda.txt,data/raw/s1_filings/IHRT_2019-07-18.txt
2019-07-18,MIRM,"Mirum Pharmaceuticals, Inc.",15.0,$94.73,509.93,2019,5.0993,91.4895,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/MIRM_2019-07-18_risk_factors.txt,data/raw/s1_filings/MIRM_2019-07-18_mda.txt,data/raw/s1_filings/MIRM_2019-07-18.txt
2019-07-18,OAC,Oaktree Acquisition Corp.,10.0,$16.38,63.8,2019,0.638,16.38,,,,,,
2019-07-18,OBDC,Blue Owl Capital Corporation,15.3,$11.21,-26.34,2019,-0.2634,11.26998,Financials,Asset Management,NYSE,,,
2019-07-18,PHR,"Phreesia, Inc.",17.0,$9.71,-43.88,2019,-0.4388,9.540399999999998,Healthcare,Health Information Services,NYSE,,,
2019-07-17,DOYU,DouYu International Holdings Limited,11.5,$4.90,-56.61,2019,-0.5661,4.98985,Communication Services,Internet Content & Information,NASDAQ,data/raw/s1_filings/DOYU_2019-07-17_risk_factors.txt,data/raw/s1_filings/DOYU_2019-07-17_mda.txt,data/raw/s1_filings/DOYU_2019-07-17.txt
2019-07-12,PIC,Pivotal Investment Corporation II,10.0,$19.54,95.4,2019,0.954,19.540000000000003,,,,,,
2019-07-12,SCPE,SC Health Corporation,10.0,$15.84,58.4,2019,0.584,15.84,,,,,,
2019-07-12,THCA,Tuscan Holdings Corp. II,10.0,$10.45,4.5,2019,0.045,10.45,,,,,,
2019-07-02,RMBI,"Richmond Mutual Bancorporation, Inc.",10.0,$15.21,48.8,2019,0.488,14.88,Financials,Banks - Regional,NASDAQ,data/raw/s1_filings/RMBI_2019-07-02_risk_factors.txt,data/raw/s1_filings/RMBI_2019-07-02_mda.txt,data/raw/s1_filings/RMBI_2019-07-02.txt
2019-06-28,KRTX,"Karuna Therapeutics, Inc.",16.0,$329.83,1961.44,2019,19.6144,329.8304,Healthcare,Drug Manufacturers - General,NYSE,,,
2019-06-28,REAL,"The RealReal, Inc.",20.0,$11.94,-38.6,2019,-0.386,12.28,Consumer Discretionary,Luxury Goods,NASDAQ,data/raw/s1_filings/REAL_2019-06-28_risk_factors.txt,data/raw/s1_filings/REAL_2019-06-28_mda.txt,data/raw/s1_filings/REAL_2019-06-28.txt
2019-06-27,ADPT,Adaptive Biotechnologies Corporation,20.0,$14.26,-28.5,2019,-0.285,14.3,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/ADPT_2019-06-27_risk_factors.txt,data/raw/s1_filings/ADPT_2019-06-27_mda.txt,data/raw/s1_filings/ADPT_2019-06-27.txt
2019-06-27,BBIO,"BridgeBio Pharma, Inc.",17.0,$75.96,331.06,2019,3.3106,73.2802,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/BBIO_2019-06-27_risk_factors.txt,data/raw/s1_filings/BBIO_2019-06-27_mda.txt,data/raw/s1_filings/BBIO_2019-06-27.txt
2019-06-27,CHNG,"Change Healthcare, Inc.",13.0,$27.49,111.46,2019,1.1146,27.4898,Healthcare,Healthcare Plans,NYSE,,,
2019-06-27,MORF,"Morphic Holding, Inc.",15.0,$56.99,279.93,2019,2.7993,56.9895,Healthcare,Drug Manufacturers - General,NYSE,,,
2019-06-26,CMBM,Cambium Networks Corporation,12.0,$0.43,-96.66,2019,-0.9666,0.4007999999999998,,,OTCMKTS,,,
2019-06-26,LINX,Linx S.A.,9.4,$7.50,-20.21,2019,-0.2021,7.500260000000001,Technology,Software - Infrastructure,NASDAQ,,,
2019-06-20,AKRO,"Akero Therapeutics, Inc.",16.0,$54.65,241.88,2019,2.4188,54.7008,Healthcare,Biotechnology,NASDAQ,,,
2019-06-20,BCEL,"Atreca, Inc.",17.0,$0.09,-99.47,2019,-0.9947,0.0900999999999995,,,,,,
2019-06-20,GO,Grocery Outlet Holding Corp.,22.0,$7.96,-64.11,2019,-0.6411,7.895799999999999,Consumer Staples,Grocery Stores,NASDAQ,data/raw/s1_filings/GO_2019-06-20_risk_factors.txt,data/raw/s1_filings/GO_2019-06-20_mda.txt,data/raw/s1_filings/GO_2019-06-20.txt
2019-06-20,PRVL,Prevail Therapeutics Inc.,17.0,$23.00,35.29,2019,0.3529,22.9993,,,,,,
2019-06-20,PSNL,"Personalis, Inc.",17.0,$6.16,-64.12,2019,-0.6412,6.099600000000001,Healthcare,Diagnostics & Research,NASDAQ,data/raw/s1_filings/PSNL_2019-06-20_risk_factors.txt,data/raw/s1_filings/PSNL_2019-06-20_mda.txt,data/raw/s1_filings/PSNL_2019-06-20.txt
2019-06-20,SMMC,South Mountain Merger Corp.,10.0,$16.80,68.0,2019,0.68,16.8,,,,,,
2019-06-20,WORK,"Slack Technologies, Inc.",26.0,$45.20,73.85,2019,0.7384999999999999,45.201,Technology,Software - Application,NYSE,,,
2019-06-19,STOK,"Stoke Therapeutics, Inc.",18.0,$34.35,91.56,2019,0.9156,34.4808,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/STOK_2019-06-19_risk_factors.txt,data/raw/s1_filings/STOK_2019-06-19_mda.txt,data/raw/s1_filings/STOK_2019-06-19.txt
2019-06-14,CHWY,"Chewy, Inc.",22.0,$25.39,18.27,2019,0.1827,26.0194,Consumer Discretionary,Internet Retail,NYSE,data/raw/s1_filings/CHWY_2019-06-14_risk_factors.txt,data/raw/s1_filings/CHWY_2019-06-14_mda.txt,data/raw/s1_filings/CHWY_2019-06-14.txt
2019-06-13,FVRR,Fiverr International Ltd.,21.0,$10.78,-49.33,2019,-0.4932999999999999,10.6407,Communication Services,Internet Content & Information,NYSE,data/raw/s1_filings/FVRR_2019-06-13_risk_factors.txt,data/raw/s1_filings/FVRR_2019-06-13_mda.txt,data/raw/s1_filings/FVRR_2019-06-13.txt
2019-06-12,CRWD,"CrowdStrike Holdings, Inc.",34.0,$454.96,1218.03,2019,12.1803,448.1302,Technology,Software - Infrastructure,NASDAQ,,,
2019-06-12,MWK,"Mohawk Group Holdings, Inc.",10.0,$23.70,137.0,2019,1.37,23.700000000000003,,,NASDAQ,,,
2019-06-07,HYAC,Haymaker Acquisition Corp. II,10.0,$9.52,-4.8,2019,-0.048,9.52,Financials,Shell Companies,NYSE,,,
2019-06-07,RVLV,"Revolve Group, Inc.",18.0,$26.45,49.06,2019,0.4906,26.830800000000004,Consumer Discretionary,Internet Retail,NYSE,data/raw/s1_filings/RVLV_2019-06-07_risk_factors.txt,data/raw/s1_filings/RVLV_2019-06-07_mda.txt,data/raw/s1_filings/RVLV_2019-06-07.txt
2019-06-06,GIX,"GigCapital2, Inc.",10.0,$10.47,4.7,2019,0.047,10.47,Financials,Shell Companies,NASDAQ,,,
2019-06-06,GOTU,Gaotu Techedu Inc.,10.5,$1.91,-81.81,2019,-0.8181,1.9099499999999996,Consumer Staples,Education & Training Services,NYSE,data/raw/s1_filings/GOTU_2019-06-06_risk_factors.txt,data/raw/s1_filings/GOTU_2019-06-06_mda.txt,data/raw/s1_filings/GOTU_2019-06-06.txt
2019-05-23,BCYC,Bicycle Therapeutics plc,14.0,$4.89,-65.43,2019,-0.6543000000000001,4.839799999999999,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/BCYC_2019-05-23_risk_factors.txt,data/raw/s1_filings/BCYC_2019-05-23_mda.txt,data/raw/s1_filings/BCYC_2019-05-23.txt
2019-05-23,IDYA,"IDEAYA Biosciences, Inc.",10.0,$30.80,207.3,2019,2.073,30.73,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/IDYA_2019-05-23_risk_factors.txt,data/raw/s1_filings/IDYA_2019-05-23_mda.txt,data/raw/s1_filings/IDYA_2019-05-23.txt
2019-05-23,RTLR,Rattler Midstream LP,17.5,$15.22,-13.03,2019,-0.1303,15.21975,Energy,Oil & Gas Exploration & Production,NASDAQ,,,
2019-05-21,GXGX,GX Acquisition Corp.,10.0,$10.20,2.0,2019,0.02,10.2,Healthcare,Biotechnology,NASDAQ,,,
2019-05-17,AVTR,"Avantor, Inc.",14.0,$7.92,-43.57,2019,-0.4357,7.9002,Healthcare,Medical Instruments & Supplies,NYSE,data/raw/s1_filings/AVTR_2019-05-17_risk_factors.txt,data/raw/s1_filings/AVTR_2019-05-17_mda.txt,data/raw/s1_filings/AVTR_2019-05-17.txt
2019-05-17,FSLY,"Fastly, Inc.",16.0,$23.50,48.5,2019,0.485,23.76,Technology,Software - Application,NASDAQ,,,
2019-05-17,LKNCY,"Luckin Coffee, Inc.",17.0,$18.95,11.47,2019,0.1147,18.9499,Consumer Discretionary,Restaurants,OTCMKTS,data/raw/s1_filings/LKNCY_2019-05-17_risk_factors.txt,data/raw/s1_filings/LKNCY_2019-05-17_mda.txt,data/raw/s1_filings/LKNCY_2019-05-17.txt
2019-05-15,PSTL,"Postal Realty Trust, Inc.",17.0,$21.76,27.29,2019,0.2729,21.6393,Real Estate,REIT - Office,NYSE,,,
2019-05-14,AGBA,AGBA Group Holding Limited,10.0,$1.40,-86.0,2019,-0.86,1.4,Technology,Software - Application,NASDAQ,,,
2019-05-14,APLT,"Applied Therapeutics, Inc.",10.0,$0.10,-98.97,2019,-0.9897,0.1029999999999997,Healthcare,Biotechnology,NASDAQ,,,
2019-05-10,JFIN,Jiayin Group Inc.,10.5,$4.59,-55.62,2019,-0.5562,4.6599,Communication Services,Internet Content & Information,NASDAQ,data/raw/s1_filings/JFIN_2019-05-10_risk_factors.txt,data/raw/s1_filings/JFIN_2019-05-10_mda.txt,data/raw/s1_filings/JFIN_2019-05-10.txt
2019-05-10,SONM,"DNA X, Inc.",11.0,$4.24,-61.91,2019,-0.6191,4.1899,Technology,Software - Infrastructure,NASDAQ,data/raw/s1_filings/SONM_2019-05-10_risk_factors.txt,data/raw/s1_filings/SONM_2019-05-10_mda.txt,data/raw/s1_filings/SONM_2019-05-10.txt
2019-05-10,UBER,"Uber Technologies, Inc.",45.0,$76.51,65.87,2019,0.6587000000000001,74.64150000000001,Technology,Software - Application,NYSE,,,
2019-05-09,AXLA,"Axcella Health, Inc.",20.0,$0.40,-98.0,2019,-0.98,0.4000000000000003,Healthcare,Biotechnology,OTCMKTS,,,
2019-05-09,HHR,Headhunter Group PLC,13.5,-,,2019,,,,,,,,
2019-05-09,MEC,"Mayville Engineering Company, Inc.",17.0,$21.91,29.18,2019,0.2918,21.9606,Industrials,Metal Fabrication,NYSE,data/raw/s1_filings/MEC_2019-05-09_risk_factors.txt,data/raw/s1_filings/MEC_2019-05-09_mda.txt,data/raw/s1_filings/MEC_2019-05-09.txt
2019-05-09,NXTC,"NextCure, Inc.",15.0,$10.31,-29.87,2019,-0.2987,10.5195,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/NXTC_2019-05-09_risk_factors.txt,data/raw/s1_filings/NXTC_2019-05-09_mda.txt,data/raw/s1_filings/NXTC_2019-05-09.txt
2019-05-09,QNCX,"Quince Therapeutics, Inc.",17.0,$1.30,-92.0,2019,-0.92,1.3599999999999994,Healthcare,Biotechnology,NASDAQ,data/raw/s1_filings/QNCX_2019-05-09_risk_factors.txt,data/raw/s1_filings/QNCX_2019-05-09_mda.txt,data/raw/s1_filings/QNCX_2019-05-09.txt
2019-05-09,SPFI,"South Plains Financial, Inc.",17.5,$43.29,146.97,2019,1.4697,43.21975,Financials,Banks - Regional,NASDAQ,data/raw/s1_filings/SPFI_2019-05-09_risk_factors.txt,data/raw/s1_filings/SPFI_2019-05-09_mda.txt,data/raw/s1_filings/SPFI_2019-05-09.txt
